time,MM,DD,HH,temp_air,P,WR,wind_speed,N,x,dirhi,dhi,A,E,ghi
2011-01-11 20:00:00+00:00,1,11,22,-0.8,102000,275,4.5,5,2.7,0,0,232,-307,0
2011-01-11 21:00:00+00:00,1,11,23,-1.2,102000,280,3.7,5,2.7,0,0,247,-305,0
2011-01-11 22:00:00+00:00,1,11,24,-1.4,102000,271,3.5,5,2.7,0,0,247,-304,0
2011-01-11 23:00:00+00:00,1,12,1,-1.3,102000,288,3.3,1,2.8,0,0,227,-302,0
2011-01-12 00:00:00+00:00,1,12,2,-2.0,102100,276,2.6,0,2.7,0,0,199,-300,0
2011-01-12 01:00:00+00:00,1,12,3,-1.6,102100,288,2.7,0,2.7,0,0,194,-299,0
2011-01-12 02:00:00+00:00,1,12,4,-2.0,102100,286,3.2,3,2.8,0,0,209,-298,0
2011-01-12 03:00:00+00:00,1,12,5,-1.0,102200,281,2.3,5,3.0,0,0,238,-298,0
2011-01-12 04:00:00+00:00,1,12,6,-0.9,102200,299,2.7,7,3.2,0,0,264,-297,0
2011-01-12 05:00:00+00:00,1,12,7,-0.4,102200,312,3.2,8,3.4,0,0,282,-297,0
2011-01-12 06:00:00+00:00,1,12,8,-0.9,102200,305,2.6,8,3.4,0,0,287,-297,0
2011-01-12 07:00:00+00:00,1,12,9,-0.8,102300,291,1.9,8,3.3,0,5,286,-297,5
2011-01-12 08:00:00+00:00,1,12,10,-0.8,102400,332,1.8,8,3.3,11,30,287,-298,41
2011-01-12 09:00:00+00:00,1,12,11,-0.3,102400,306,1.8,7,3.4,7,58,284,-302,65
2011-01-12 10:00:00+00:00,1,12,12,-0.1,102500,286,2.6,7,3.4,0,64,280,-307,64
2011-01-12 11:00:00+00:00,1,12,13,0.1,102500,313,3.0,7,3.3,0,59,281,-311,59
2011-01-12 12:00:00+00:00,1,12,14,0.1,102500,316,3.0,7,3.3,0,49,282,-313,49
2011-01-12 13:00:00+00:00,1,12,15,0.0,102500,315,3.2,7,3.2,0,31,282,-314,31
2011-01-12 14:00:00+00:00,1,12,16,0.0,102600,310,2.8,8,3.2,0,7,289,-314,7
2011-01-12 15:00:00+00:00,1,12,17,0.1,102600,316,2.3,7,3.3,0,0,289,-314,0
2011-01-12 16:00:00+00:00,1,12,18,-0.3,102700,293,1.7,7,3.3,0,0,283,-313,0
2011-01-12 17:00:00+00:00,1,12,19,-0.4,102700,303,2.0,5,3.2,0,0,269,-312,0
2011-01-12 18:00:00+00:00,1,12,20,-0.9,102700,316,1.6,4,3.2,0,0,251,-312,0
2011-01-12 19:00:00+00:00,1,12,21,-2.1,102800,326,1.1,2,3.0,0,0,232,-312,0
2011-01-12 20:00:00+00:00,1,12,22,-1.4,102800,269,1.7,4,3.0,0,0,231,-311,0
2011-01-12 21:00:00+00:00,1,12,23,-1.1,102900,314,1.4,5,3.1,0,0,250,-311,0
2011-01-12 22:00:00+00:00,1,12,24,-2.7,102900,306,1.6,7,3.0,0,0,265,-310,0
2011-01-12 23:00:00+00:00,1,13,1,-3.7,103000,296,1.6,5,2.8,0,0,260,-308,0
2011-01-13 00:00:00+00:00,1,13,2,-4.1,103000,292,1.5,7,2.6,0,0,257,-306,0
2011-01-13 01:00:00+00:00,1,13,3,-4.1,103000,301,1.1,7,2.6,0,0,266,-306,0
2011-01-13 02:00:00+00:00,1,13,4,-4.4,103000,336,1.1,7,2.6,0,0,264,-305,0
2011-01-13 03:00:00+00:00,1,13,5,-4.8,103100,258,1.0,7,2.6,0,0,261,-301,0
2011-01-13 04:00:00+00:00,1,13,6,-5.1,103100,274,1.3,7,2.5,0,0,260,-298,0
2011-01-13 05:00:00+00:00,1,13,7,-5.0,103100,274,1.8,8,2.5,0,0,263,-296,0
2011-01-13 06:00:00+00:00,1,13,8,-4.0,103100,269,1.7,8,2.5,0,0,269,-295,0
2011-01-13 07:00:00+00:00,1,13,9,-3.3,103200,280,2.5,8,2.7,0,5,270,-293,5
2011-01-13 08:00:00+00:00,1,13,10,-2.9,103200,302,2.6,8,2.8,3,46,273,-294,49
2011-01-13 09:00:00+00:00,1,13,11,-2.4,103300,301,2.5,8,2.9,0,55,278,-297,55
2011-01-13 10:00:00+00:00,1,13,12,-2.2,103300,291,1.9,7,3.0,0,48,277,-302,48
2011-01-13 11:00:00+00:00,1,13,13,-1.9,103300,296,1.9,7,3.1,0,50,274,-306,50
2011-01-13 12:00:00+00:00,1,13,14,-2.0,103300,281,2.2,8,3.1,0,29,279,-308,29
2011-01-13 13:00:00+00:00,1,13,15,-2.0,103300,306,2.0,8,3.0,0,19,283,-308,19
2011-01-13 14:00:00+00:00,1,13,16,-2.1,103300,282,2.0,8,3.0,0,5,280,-306,5
2011-01-13 15:00:00+00:00,1,13,17,-1.8,103300,263,2.5,7,3.1,0,0,274,-301,0
2011-01-13 16:00:00+00:00,1,13,18,-2.0,103300,279,2.4,7,3.1,0,0,268,-296,0
2011-01-13 17:00:00+00:00,1,13,19,-1.8,103400,285,2.3,7,3.1,0,0,268,-293,0
2011-01-13 18:00:00+00:00,1,13,20,-1.7,103400,269,2.4,7,3.1,0,0,268,-292,0
2011-01-13 19:00:00+00:00,1,13,21,-1.6,103400,264,2.2,8,3.1,0,0,275,-291,0
2011-01-13 20:00:00+00:00,1,13,22,-1.6,103400,270,2.3,8,3.2,0,0,283,-291,0
2011-01-13 21:00:00+00:00,1,13,23,-1.7,103400,263,2.6,7,3.2,0,0,280,-290,0
2011-01-13 22:00:00+00:00,1,13,24,-1.7,103400,266,2.4,7,3.1,0,0,276,-289,0
2011-01-13 23:00:00+00:00,1,14,1,-1.9,103400,273,2.2,7,3.1,0,0,275,-289,0
2011-01-14 00:00:00+00:00,1,14,2,-2.1,103400,264,2.7,8,3.1,0,0,279,-288,0
2011-01-14 01:00:00+00:00,1,14,3,-2.3,103400,252,2.3,7,3.0,0,0,279,-287,0
2011-01-14 02:00:00+00:00,1,14,4,-2.4,103400,256,2.3,7,3.0,0,0,273,-287,0
2011-01-14 03:00:00+00:00,1,14,5,-2.5,103400,265,2.4,8,2.9,0,0,277,-287,0
2011-01-14 04:00:00+00:00,1,14,6,-2.7,103300,267,1.7,7,2.9,0,0,276,-287,0
2011-01-14 05:00:00+00:00,1,14,7,-2.7,103300,279,2.1,8,2.9,0,0,273,-286,0
2011-01-14 06:00:00+00:00,1,14,8,-3.0,103300,251,2.1,8,2.9,0,0,278,-286,0
2011-01-14 07:00:00+00:00,1,14,9,-3.3,103300,275,2.0,8,2.8,0,2,278,-286,2
2011-01-14 08:00:00+00:00,1,14,10,-3.3,103400,299,1.4,8,2.8,0,33,277,-287,33
2011-01-14 09:00:00+00:00,1,14,11,-3.3,103400,270,1.1,8,2.7,0,47,275,-292,47
2011-01-14 10:00:00+00:00,1,14,12,-2.8,103400,227,1.4,8,2.8,0,48,271,-299,48
2011-01-14 11:00:00+00:00,1,14,13,-2.4,103400,227,1.0,8,2.9,0,52,267,-304,52
2011-01-14 12:00:00+00:00,1,14,14,-2.2,103400,258,1.1,8,2.9,0,39,264,-308,39
2011-01-14 13:00:00+00:00,1,14,15,-2.1,103400,294,1.3,7,2.9,0,44,259,-308,44
2011-01-14 14:00:00+00:00,1,14,16,-1.9,103400,314,1.3,8,2.9,0,14,255,-306,14
2011-01-14 15:00:00+00:00,1,14,17,-1.7,103400,18,1.1,8,2.9,0,0,253,-301,0
2011-01-14 16:00:00+00:00,1,14,18,-1.7,103400,125,1.2,8,2.9,0,0,250,-297,0
2011-01-14 17:00:00+00:00,1,14,19,-1.8,103400,104,1.1,7,2.9,0,0,243,-295,0
2011-01-14 18:00:00+00:00,1,14,20,-1.5,103400,134,1.5,7,2.9,0,0,236,-293,0
2011-01-14 19:00:00+00:00,1,14,21,-1.7,103400,26,0.8,7,2.8,0,0,235,-291,0
2011-01-14 20:00:00+00:00,1,14,22,-1.8,103400,144,1.8,7,2.8,0,0,234,-291,0
2011-01-14 21:00:00+00:00,1,14,23,-1.8,103400,90,1.9,7,2.9,0,0,235,-290,0
2011-01-14 22:00:00+00:00,1,14,24,-2.1,103400,83,1.6,8,2.8,0,0,237,-289,0
2011-01-14 23:00:00+00:00,1,15,1,-2.7,103400,97,2.0,7,2.8,0,0,237,-288,0
2011-01-15 00:00:00+00:00,1,15,2,-2.8,103400,122,1.8,7,2.8,0,0,234,-287,0
2011-01-15 01:00:00+00:00,1,15,3,-3.0,103300,101,1.5,6,2.8,0,0,233,-286,0
2011-01-15 02:00:00+00:00,1,15,4,-3.1,103300,119,2.3,7,2.9,0,0,239,-285,0
2011-01-15 03:00:00+00:00,1,15,5,-3.1,103300,84,1.9,7,2.9,0,0,250,-284,0
2011-01-15 04:00:00+00:00,1,15,6,-3.2,103200,93,2.3,7,2.9,0,0,251,-284,0
2011-01-15 05:00:00+00:00,1,15,7,-3.2,103200,102,2.0,8,2.9,0,0,254,-283,0
2011-01-15 06:00:00+00:00,1,15,8,-3.5,103200,117,2.0,8,2.8,0,0,257,-283,0
2011-01-15 07:00:00+00:00,1,15,9,-2.9,103200,92,2.1,8,2.8,0,3,259,-282,3
2011-01-15 08:00:00+00:00,1,15,10,-2.6,103200,103,2.0,7,2.9,3,41,257,-284,44
2011-01-15 09:00:00+00:00,1,15,11,-2.4,103200,111,1.9,6,2.9,19,82,252,-290,101
2011-01-15 10:00:00+00:00,1,15,12,-1.7,103200,97,2.0,6,2.9,6,95,251,-297,101
2011-01-15 11:00:00+00:00,1,15,13,-1.3,103100,119,2.7,6,2.9,7,105,251,-303,112
2011-01-15 12:00:00+00:00,1,15,14,-0.8,103100,108,2.6,6,3.0,9,95,250,-307,104
2011-01-15 13:00:00+00:00,1,15,15,0.1,103000,108,3.3,5,3.0,22,74,248,-308,96
2011-01-15 14:00:00+00:00,1,15,16,0.3,103000,101,3.5,7,3.0,0,16,256,-306,16
2011-01-15 15:00:00+00:00,1,15,17,0.0,103000,107,3.9,8,3.0,0,0,268,-300,0
2011-01-15 16:00:00+00:00,1,15,18,0.1,102900,118,4.0,8,2.9,0,0,270,-296,0
2011-01-15 17:00:00+00:00,1,15,19,0.1,102900,128,3.9,8,2.9,0,0,269,-294,0
2011-01-15 18:00:00+00:00,1,15,20,0.0,102900,126,3.8,8,3.0,0,0,269,-293,0
2011-01-15 19:00:00+00:00,1,15,21,-0.2,102900,134,3.6,7,2.9,0,0,268,-292,0
2011-01-15 20:00:00+00:00,1,15,22,-0.8,102900,125,3.4,3,2.9,0,0,250,-291,0
2011-01-15 21:00:00+00:00,1,15,23,-1.8,102900,111,2.5,2,2.8,0,0,230,-290,0
2011-01-15 22:00:00+00:00,1,15,24,-2.4,102900,93,2.4,1,2.8,0,0,220,-289,0
2011-01-15 23:00:00+00:00,1,16,1,-2.4,102900,88,3.0,0,2.8,0,0,211,-288,0
2011-01-16 00:00:00+00:00,1,16,2,-3.0,102800,85,2.1,0,2.7,0,0,206,-288,0
2011-01-16 01:00:00+00:00,1,16,3,-3.1,102800,80,2.0,0,2.7,0,0,205,-287,0
2011-01-16 02:00:00+00:00,1,16,4,-3.2,102800,110,3.0,0,2.7,0,0,204,-286,0
2011-01-16 03:00:00+00:00,1,16,5,-3.2,102800,105,1.9,0,2.6,0,0,205,-286,0
2011-01-16 04:00:00+00:00,1,16,6,-3.4,102700,75,1.9,0,2.6,0,0,205,-286,0
2011-01-16 05:00:00+00:00,1,16,7,-3.7,102700,95,2.6,0,2.6,0,0,205,-285,0
2011-01-16 06:00:00+00:00,1,16,8,-4.0,102700,91,2.7,1,2.6,0,0,208,-285,0
2011-01-16 07:00:00+00:00,1,16,9,-3.2,102700,74,1.9,1,2.6,4,10,214,-285,14
2011-01-16 08:00:00+00:00,1,16,10,-2.2,102700,107,3.2,1,2.7,57,45,215,-286,102
2011-01-16 09:00:00+00:00,1,16,11,-1.2,102700,118,3.5,0,2.8,123,66,212,-290,189
2011-01-16 10:00:00+00:00,1,16,12,-0.2,102700,122,3.5,1,2.8,169,76,214,-296,245
2011-01-16 11:00:00+00:00,1,16,13,0.8,102600,130,3.7,1,2.8,179,77,220,-301,256
2011-01-16 12:00:00+00:00,1,16,14,1.6,102600,127,3.5,1,2.6,126,87,222,-304,213
2011-01-16 13:00:00+00:00,1,16,15,1.5,102500,108,3.4,0,2.5,89,68,218,-304,157
2011-01-16 14:00:00+00:00,1,16,16,1.0,102500,92,3.5,1,2.6,18,39,217,-302,57
2011-01-16 15:00:00+00:00,1,16,17,-0.2,102500,90,2.7,2,2.7,0,3,226,-298,3
2011-01-16 16:00:00+00:00,1,16,18,-0.7,102400,97,2.1,2,2.8,0,0,228,-294,0
2011-01-16 17:00:00+00:00,1,16,19,-1.1,102400,106,3.1,0,2.8,0,0,219,-292,0
2011-01-16 18:00:00+00:00,1,16,20,-1.2,102400,105,2.7,0,2.7,0,0,209,-290,0
2011-01-16 19:00:00+00:00,1,16,21,-1.6,102400,111,2.8,1,2.7,0,0,213,-289,0
2011-01-16 20:00:00+00:00,1,16,22,-1.9,102400,123,3.3,0,2.7,0,0,212,-287,0
2011-01-16 21:00:00+00:00,1,16,23,-2.5,102400,121,2.6,0,2.6,0,0,206,-287,0
2011-01-16 22:00:00+00:00,1,16,24,-3.2,102400,114,2.3,0,2.5,0,0,204,-286,0
2011-01-16 23:00:00+00:00,1,17,1,-3.6,102400,107,2.4,0,2.5,0,0,203,-285,0
2011-01-17 00:00:00+00:00,1,17,2,-3.9,102400,106,2.1,0,2.4,0,0,202,-284,0
2011-01-17 01:00:00+00:00,1,17,3,-4.1,102300,103,2.3,0,2.4,0,0,201,-284,0
2011-01-17 02:00:00+00:00,1,17,4,-4.3,102300,100,3.2,1,2.4,0,0,206,-284,0
2011-01-17 03:00:00+00:00,1,17,5,-4.4,102300,106,2.6,1,2.4,0,0,209,-283,0
2011-01-17 04:00:00+00:00,1,17,6,-4.4,102200,87,2.6,0,2.3,0,0,204,-283,0
2011-01-17 05:00:00+00:00,1,17,7,-4.8,102200,95,3.3,0,2.3,0,0,198,-283,0
2011-01-17 06:00:00+00:00,1,17,8,-4.9,102200,98,2.6,0,2.2,0,0,197,-283,0
2011-01-17 07:00:00+00:00,1,17,9,-5.0,102200,90,2.6,0,2.2,2,11,197,-284,13
2011-01-17 08:00:00+00:00,1,17,10,-4.6,102200,100,3.7,1,2.2,40,51,201,-285,91
2011-01-17 09:00:00+00:00,1,17,11,-4.1,102200,97,2.8,3,2.2,37,96,217,-289,133
2011-01-17 10:00:00+00:00,1,17,12,-2.1,102200,113,3.5,3,2.4,82,117,230,-294,199
2011-01-17 11:00:00+00:00,1,17,13,-1.0,102100,126,3.8,0,2.5,162,98,218,-299,260
2011-01-17 12:00:00+00:00,1,17,14,-0.3,102100,116,3.7,0,2.5,116,102,206,-302,218
2011-01-17 13:00:00+00:00,1,17,15,-0.2,102000,125,3.8,0,2.6,86,77,207,-303,163
2011-01-17 14:00:00+00:00,1,17,16,-0.3,102000,120,3.6,1,2.6,19,43,212,-301,62
2011-01-17 15:00:00+00:00,1,17,17,-0.6,102000,103,3.5,1,2.6,0,4,217,-298,4
2011-01-17 16:00:00+00:00,1,17,18,-0.9,102000,111,3.4,1,2.7,0,0,217,-296,0
2011-01-17 17:00:00+00:00,1,17,19,-1.6,102000,118,3.8,0,2.7,0,0,212,-296,0
2011-01-17 18:00:00+00:00,1,17,20,-2.1,102000,114,3.3,0,2.7,0,0,206,-295,0
2011-01-17 19:00:00+00:00,1,17,21,-1.8,102000,129,3.3,0,2.6,0,0,207,-295,0
2011-01-17 20:00:00+00:00,1,17,22,-2.3,102000,128,3.8,0,2.6,0,0,206,-297,0
2011-01-17 21:00:00+00:00,1,17,23,-2.9,102000,133,3.0,0,2.5,0,0,205,-299,0
2011-01-17 22:00:00+00:00,1,17,24,-3.4,102100,117,2.7,0,2.5,0,0,202,-301,0
2011-01-17 23:00:00+00:00,1,18,1,-3.9,102100,140,3.1,0,2.5,0,0,199,-302,0
2011-01-18 00:00:00+00:00,1,18,2,-3.9,102100,105,3.1,0,2.5,0,0,199,-303,0
2011-01-18 01:00:00+00:00,1,18,3,-4.4,102100,119,2.7,0,2.5,0,0,199,-303,0
2011-01-18 02:00:00+00:00,1,18,4,-4.5,102100,128,3.4,0,2.4,0,0,200,-303,0
2011-01-18 03:00:00+00:00,1,18,5,-4.4,102000,124,2.9,0,2.3,0,0,199,-302,0
2011-01-18 04:00:00+00:00,1,18,6,-4.4,102100,107,3.0,0,2.3,0,0,200,-304,0
2011-01-18 05:00:00+00:00,1,18,7,-5.1,102100,118,3.5,0,2.3,0,0,200,-305,0
2011-01-18 06:00:00+00:00,1,18,8,-5.3,102100,117,3.2,1,2.2,0,0,204,-306,0
2011-01-18 07:00:00+00:00,1,18,9,-5.2,102100,127,2.9,1,2.3,3,13,210,-305,16
2011-01-18 08:00:00+00:00,1,18,10,-3.9,102200,129,3.6,1,2.3,47,59,214,-307,106
2011-01-18 09:00:00+00:00,1,18,11,-3.0,102200,127,3.4,1,2.4,102,96,217,-310,198
2011-01-18 10:00:00+00:00,1,18,12,-1.9,102200,116,3.6,2,2.5,139,116,226,-313,255
2011-01-18 11:00:00+00:00,1,18,13,-0.6,102100,135,3.5,4,2.6,144,121,244,-315,265
2011-01-18 12:00:00+00:00,1,18,14,-0.2,102100,129,4.0,5,2.7,94,121,259,-316,215
2011-01-18 13:00:00+00:00,1,18,15,0.2,102100,114,3.9,4,2.7,73,91,260,-318,164
2011-01-18 14:00:00+00:00,1,18,16,-0.2,102100,106,3.5,6,2.7,15,47,264,-318,62
2011-01-18 15:00:00+00:00,1,18,17,-0.9,102100,91,3.3,7,2.7,0,3,276,-316,3
2011-01-18 16:00:00+00:00,1,18,18,-1.0,102100,91,3.4,7,2.8,0,0,279,-316,0
2011-01-18 17:00:00+00:00,1,18,19,-1.1,102100,92,3.7,7,2.9,0,0,279,-316,0
2011-01-18 18:00:00+00:00,1,18,20,-0.9,102100,103,3.0,7,2.9,0,0,278,-315,0
2011-01-18 19:00:00+00:00,1,18,21,-1.1,102100,100,2.9,7,2.9,0,0,278,-313,0
2011-01-18 20:00:00+00:00,1,18,22,-1.2,102100,93,3.4,7,2.9,0,0,278,-312,0
2011-01-18 21:00:00+00:00,1,18,23,-1.1,102100,86,2.5,7,2.9,0,0,277,-312,0
2011-01-18 22:00:00+00:00,1,18,24,-1.2,102100,88,3.1,7,2.9,0,0,277,-312,0
2011-01-18 23:00:00+00:00,1,19,1,-1.2,102000,94,3.2,8,2.9,0,0,282,-312,0
2011-01-19 00:00:00+00:00,1,19,2,-1.4,102000,101,2.6,8,2.9,0,0,287,-311,0
2011-01-19 01:00:00+00:00,1,19,3,-1.0,102000,108,2.7,8,2.9,0,0,287,-311,0
2011-01-19 02:00:00+00:00,1,19,4,-0.9,102000,110,2.5,8,2.9,0,0,286,-311,0
2011-01-19 03:00:00+00:00,1,19,5,-1.0,102000,111,2.4,8,2.9,0,0,286,-311,0
2011-01-19 04:00:00+00:00,1,19,6,-1.0,101900,104,2.5,8,2.9,0,0,286,-312,0
2011-01-19 05:00:00+00:00,1,19,7,-1.1,102000,108,2.6,8,2.9,0,0,286,-312,0
2011-01-19 06:00:00+00:00,1,19,8,-0.9,102000,118,2.5,8,2.9,0,0,285,-312,0
2011-01-19 07:00:00+00:00,1,19,9,-0.7,102000,118,2.7,8,2.9,0,1,286,-311,1
2011-01-19 08:00:00+00:00,1,19,10,-0.7,102000,118,2.9,8,2.9,0,27,286,-311,27
2011-01-19 09:00:00+00:00,1,19,11,-0.6,102000,116,2.7,8,2.9,0,26,285,-312,26
2011-01-19 10:00:00+00:00,1,19,12,-0.4,102100,112,2.7,8,2.9,0,41,285,-314,41
2011-01-19 11:00:00+00:00,1,19,13,-0.4,102100,111,2.1,8,2.9,0,67,285,-315,67
2011-01-19 12:00:00+00:00,1,19,14,-0.3,102100,97,2.4,8,2.9,0,83,285,-318,83
2011-01-19 13:00:00+00:00,1,19,15,0.0,102000,96,2.6,5,2.9,15,104,269,-319,119
2011-01-19 14:00:00+00:00,1,19,16,-0.2,102100,90,2.7,5,2.9,8,54,254,-317,62
2011-01-19 15:00:00+00:00,1,19,17,-0.8,102100,92,2.6,5,2.9,0,5,252,-315,5
2011-01-19 16:00:00+00:00,1,19,18,-1.6,102100,98,2.4,4,2.8,0,0,245,-313,0
2011-01-19 17:00:00+00:00,1,19,19,-2.2,102100,85,2.3,2,2.7,0,0,227,-310,0
2011-01-19 18:00:00+00:00,1,19,20,-2.3,102100,92,2.7,1,2.7,0,0,210,-308,0
2011-01-19 19:00:00+00:00,1,19,21,-2.8,102200,113,2.0,1,2.6,0,0,205,-307,0
2011-01-19 20:00:00+00:00,1,19,22,-2.8,102200,105,1.9,2,2.6,0,0,210,-305,0
2011-01-19 21:00:00+00:00,1,19,23,-3.5,102200,116,0.8,2,2.5,0,0,214,-303,0
2011-01-19 22:00:00+00:00,1,19,24,-3.8,102200,118,1.8,0,2.5,0,0,201,-302,0
2011-01-19 23:00:00+00:00,1,20,1,-3.8,102200,122,1.9,0,2.5,0,0,191,-300,0
2011-01-20 00:00:00+00:00,1,20,2,-4.3,102200,126,1.1,0,2.5,0,0,191,-299,0
2011-01-20 01:00:00+00:00,1,20,3,-4.6,102200,88,0.9,2,2.4,0,0,199,-298,0
2011-01-20 02:00:00+00:00,1,20,4,-4.8,102200,91,1.2,4,2.4,0,0,217,-297,0
2011-01-20 03:00:00+00:00,1,20,5,-4.4,102200,105,1.1,5,2.4,0,0,231,-296,0
2011-01-20 04:00:00+00:00,1,20,6,-3.7,102200,104,1.6,5,2.5,0,0,236,-295,0
2011-01-20 05:00:00+00:00,1,20,7,-3.7,102200,113,1.8,6,2.6,0,0,242,-295,0
2011-01-20 06:00:00+00:00,1,20,8,-3.3,102200,103,2.2,7,2.6,0,0,252,-294,0
2011-01-20 07:00:00+00:00,1,20,9,-3.0,102200,110,2.5,7,2.6,0,11,258,-294,11
2011-01-20 08:00:00+00:00,1,20,10,-2.0,102300,118,3.3,7,2.7,9,61,259,-295,70
2011-01-20 09:00:00+00:00,1,20,11,-1.0,102300,115,3.0,7,2.8,1,80,262,-299,81
2011-01-20 10:00:00+00:00,1,20,12,-0.4,102300,120,3.4,7,2.9,0,94,263,-305,94
2011-01-20 11:00:00+00:00,1,20,13,0.3,102300,117,3.3,7,3.0,3,115,264,-309,118
2011-01-20 12:00:00+00:00,1,20,14,1.0,102300,100,2.8,7,3.1,1,96,266,-312,97
2011-01-20 13:00:00+00:00,1,20,15,1.5,102300,118,3.4,7,3.1,1,69,268,-313,70
2011-01-20 14:00:00+00:00,1,20,16,1.2,102300,121,3.4,7,3.2,0,18,268,-311,18
2011-01-20 15:00:00+00:00,1,20,17,0.8,102300,113,3.1,7,3.2,0,0,267,-308,0
2011-01-20 16:00:00+00:00,1,20,18,0.8,102300,113,3.0,8,3.2,0,0,273,-305,0
2011-01-20 17:00:00+00:00,1,20,19,0.7,102400,117,2.7,8,3.1,0,0,279,-304,0
2011-01-20 18:00:00+00:00,1,20,20,0.6,102400,109,2.8,8,3.1,0,0,279,-303,0
2011-01-20 19:00:00+00:00,1,20,21,0.4,102400,107,2.6,8,3.1,0,0,280,-303,0
2011-01-20 20:00:00+00:00,1,20,22,0.2,102400,103,2.4,7,3.1,0,0,281,-302,0
2011-01-20 21:00:00+00:00,1,20,23,0.7,102400,131,3.2,7,3.3,0,0,275,-302,0
2011-01-20 22:00:00+00:00,1,20,24,1.5,102400,170,4.3,7,3.6,0,0,257,-302,0
2011-01-20 23:00:00+00:00,1,21,1,2.7,100500,219,5.9,7,4.0,0,0,315,-327,0
2011-01-21 00:00:00+00:00,1,21,2,3.6,100400,263,7.3,7,4.3,0,0,313,-327,0
2011-01-21 01:00:00+00:00,1,21,3,4.3,100300,300,8.2,7,4.5,0,0,303,-326,0
2011-01-21 02:00:00+00:00,1,21,4,3.7,100300,307,7.8,7,4.4,0,0,293,-323,0
2011-01-21 03:00:00+00:00,1,21,5,2.9,100200,305,6.5,8,4.3,0,0,292,-318,0
2011-01-21 04:00:00+00:00,1,21,6,0.8,100200,319,5.5,8,4.0,0,0,290,-316,0
2011-01-21 05:00:00+00:00,1,21,7,0.3,100300,305,0.6,8,3.6,0,0,287,-314,0
2011-01-21 06:00:00+00:00,1,21,8,0.2,100400,360,4.4,7,3.6,0,0,279,-311,0
2011-01-21 07:00:00+00:00,1,21,9,-0.3,100500,335,4.0,7,3.6,0,9,271,-307,9
2011-01-21 08:00:00+00:00,1,21,10,-0.4,100600,352,5.2,5,3.5,32,48,258,-306,80
2011-01-21 09:00:00+00:00,1,21,11,-0.1,100800,338,6.1,2,3.4,134,50,229,-305,184
2011-01-21 10:00:00+00:00,1,21,12,0.3,100900,355,7.3,2,3.3,125,84,212,-305,209
2011-01-21 11:00:00+00:00,1,21,13,0.4,101100,338,8.4,4,3.0,120,97,221,-304,217
2011-01-21 12:00:00+00:00,1,21,14,0.4,101200,2,8.7,3,2.5,89,97,222,-303,186
2011-01-21 13:00:00+00:00,1,21,15,-0.5,101300,356,6.4,1,2.3,86,70,203,-301,156
2011-01-21 14:00:00+00:00,1,21,16,-0.2,101400,3,5.8,0,2.1,27,45,186,-298,72
2011-01-21 15:00:00+00:00,1,21,17,-2.1,101500,329,3.8,3,2.0,0,6,194,-295,6
2011-01-21 16:00:00+00:00,1,21,18,-2.5,101600,352,3.7,2,2.0,0,0,201,-292,0
2011-01-21 17:00:00+00:00,1,21,19,-2.5,101700,325,3.5,1,1.9,0,0,190,-290,0
2011-01-21 18:00:00+00:00,1,21,20,-3.2,101700,310,3.3,1,1.8,0,0,185,-289,0
2011-01-21 19:00:00+00:00,1,21,21,-3.5,101700,319,2.8,2,1.8,0,0,190,-288,0
2011-01-21 20:00:00+00:00,1,21,22,-3.9,101700,315,2.4,5,1.9,0,0,207,-288,0
2011-01-21 21:00:00+00:00,1,21,23,-4.1,101800,298,1.5,6,1.9,0,0,224,-288,0
2011-01-21 22:00:00+00:00,1,21,24,-3.6,101700,302,2.1,7,1.9,0,0,232,-289,0
2011-01-21 23:00:00+00:00,1,22,1,-3.9,101700,292,1.7,8,2.0,0,0,241,-290,0
2011-01-22 00:00:00+00:00,1,22,2,-4.2,101700,242,1.8,7,1.9,0,0,243,-290,0
2011-01-22 01:00:00+00:00,1,22,3,-3.9,101600,177,1.7,8,1.9,0,0,244,-289,0
2011-01-22 02:00:00+00:00,1,22,4,-4.9,101500,199,2.6,8,1.9,0,0,251,-289,0
2011-01-22 03:00:00+00:00,1,22,5,-3.3,101400,192,3.0,8,1.8,0,0,253,-289,0
2011-01-22 04:00:00+00:00,1,22,6,-3.1,101200,186,2.7,8,1.8,0,0,258,-289,0
2011-01-22 05:00:00+00:00,1,22,7,-2.5,101100,175,3.6,8,1.9,0,0,263,-290,0
2011-01-22 06:00:00+00:00,1,22,8,-2.2,101000,181,4.1,7,2.1,0,0,258,-291,0
2011-01-22 07:00:00+00:00,1,22,9,-3.1,100800,161,3.9,8,2.3,0,4,260,-292,4
2011-01-22 08:00:00+00:00,1,22,10,-2.9,100700,152,3.9,8,2.7,0,31,271,-295,31
2011-01-22 09:00:00+00:00,1,22,11,-2.8,100600,145,3.7,8,2.8,0,64,271,-298,64
2011-01-22 10:00:00+00:00,1,22,12,-2.3,100500,140,3.7,8,2.8,0,68,272,-301,68
2011-01-22 11:00:00+00:00,1,22,13,-1.8,100400,132,3.7,8,2.9,0,59,275,-304,59
2011-01-22 12:00:00+00:00,1,22,14,-1.7,100300,123,3.4,8,3.0,0,54,276,-305,54
2011-01-22 13:00:00+00:00,1,22,15,-1.4,100200,110,3.6,8,3.0,0,21,277,-306,21
2011-01-22 14:00:00+00:00,1,22,16,-1.7,100200,102,4.3,8,3.0,0,16,277,-306,16
